A15	21	N	NS	5250	Καβσεηλ	καβσεηλ	καβσεηλ	Καβσεηλ	Kabsehl	kabsehl	kabsehl	Kabsehl	Kabsehl				*KABSEHL	*KABSEHL
15	35	N	NS	5250	Οδολλαμ	οδολλαμ	οδολλαμ	Οδολλαμ	Odollam	odollam	odollam	Odollam	Odollam				*ODOLLAM	*ODOLLAM
15	35	C		4	καὶ	και	και	καί	kai\	kai	kai	kai/	kai/				KAI\	KAI/
15	35	N	NS	5250	Νεμρα	νεμρα	νεμρα	Νεμρα	Nemra	nemra	nemra	Nemra	Nemra				*NEMRA	*NEMRA
15	35	C		4	καὶ	και	και	καί	kai\	kai	kai	kai/	kai/				KAI\	KAI/
15	35	N	NS	5250	Σωχω	σωχω	σωχω	Σωχω	Swxw	swxw	swxw	Swxw	Swxw				*SWXW	*SWXW
15	35	C		4	καὶ	και	και	καί	kai\	kai	kai	kai/	kai/				KAI\	KAI/
15	35	N	NS	5250	Αζηκα	αζηκα	αζηκα	Αζηκα	Azhka	azhka	azhka	Azhka	Azhka				*AZHKA	*AZHKA
15	36	C		4	καὶ	και	και	καί	kai\	kai	kai	kai/	kai/				KAI\	KAI/
15	36	N	NS	5250	Σαργαριμ	σαργαριμ	σαργαριμ	Σαργαριμ	Sargarim	sargarim	sargarim	Sargarim	Sargarim				*SARGARIM	*SARGARIM
15	36	C		4	καὶ	και	και	καί	kai\	kai	kai	kai/	kai/				KAI\	KAI/
15	36	N	NS	5250	Γαδηρα	γαδηρα	γαδηρα	Γαδηρα	Gadhra	gadhra	gadhra	Gadhra	Gadhra				*GADHRA	*GADHRA
15	36	C		4	καὶ	και	και	καί	kai\	kai	kai	kai/	kai/				KAI\	KAI/
15	36	RA	NPF	10	αἱ	αἱ	αι	ὁ	ai(	ai(	ai	o(	o(				AI(	O(
15	36	N3I	NPF	13954	ἐπαύλεις	ἐπαυλεις	επαυλεις	ἔπαυλις	e)pau/leij	e)pauleij	epauleij	e/)paulij	e)/paulij				E)PAU/LEIS	E)/PAULIS
15	36	RD	GSF	11	αὐτῆς	αὐτης	αυτης	αὐτός	au)th~j	au)thj	authj	au)to/j	au)to/j			,	AU)TH=S	AU)TO/S
15	36	N3I	NPF	13954	πόλεις	πολεις	πολεις	πόλις	po/leij	poleij	poleij	po/lij	po/lij				PO/LEIS	PO/LIS
15	36	M		7	δέκα	δεκα	δεκα	δέκα	de/ka	deka	deka	de/ka	de/ka				DE/KA	DE/KA
15	36	A3	NPM	9859	τέσσαρες	τεσσαρες	τεσσαρες	τέσσαρες	te/ssarej	tessarej	tessarej	te/ssarej	te/ssarej				TE/SSARES	TE/SSARES
15	36	C		4	καὶ	και	και	καί	kai\	kai	kai	kai/	kai/				KAI\	KAI/
15	36	RA	NPF	10	αἱ	αἱ	αι	ὁ	ai(	ai(	ai	o(	o(				AI(	O(
15	36	N1	NPF	13954	κῶμαι	κωμαι	κωμαι	κώμη	kw~mai	kwmai	kwmai	kw/mh	kw/mh				KW=MAI	KW/MH
15	36	RD	GPF	11	αὐτῶν	αὐτων	αυτων	αὐτός	au)tw~n	au)twn	autwn	au)to/j	au)to/j			·	AU)TW=N	AU)TO/S
15	37	N	NS	5250	Σενναν	σενναν	σενναν	Σενναν	Sennan	sennan	sennan	Sennan	Sennan				*SENNAN	*SENNAN
15	37	C		4	καὶ	και	και	καί	kai\	kai	kai	kai/	kai/				KAI\	KAI/
15	37	N	NS	5250	Αδασα	αδασα	αδασα	Αδασα	Adasa	adasa	adasa	Adasa	Adasa				*ADASA	*ADASA
15	37	C		4	καὶ	και	και	καί	kai\	kai	kai	kai/	kai/				KAI\	KAI/
15	37	N	NS	5250	Μαγδαλγαδ	μαγδαλγαδ	μαγδαλγαδ	Μαγδαλγαδ	Magdalgad	magdalgad	magdalgad	Magdalgad	Magdalgad				*MAGDALGAD	*MAGDALGAD
15	38	C		4	καὶ	και	και	καί	kai\	kai	kai	kai/	kai/				KAI\	KAI/
15	38	N	NS	5250	Δαλααν	δαλααν	δαλααν	Δαλααν	Dalaan	dalaan	dalaan	Dalaan	Dalaan				*DALAAN	*DALAAN
15	38	C		4	καὶ	και	και	καί	kai\	kai	kai	kai/	kai/				KAI\	KAI/
15	38	N	NS	5250	Μασφα	μασφα	μασφα	Μασφα	Masfa	masfa	masfa	Masfa	Masfa				*MASFA	*MASFA
15	38	C		4	καὶ	και	και	καί	kai\	kai	kai	kai/	kai/				KAI\	KAI/
15	38	N	NS	5250	Ιεχθαηλ	ιεχθαηλ	ιεχθαηλ	Ιεχθαηλ	Iexqahl	iexqahl	iexqahl	Iexqahl	Iexqahl				*IEXQAHL	*IEXQAHL
15	39	C		4	καὶ	και	και	καί	kai\	kai	kai	kai/	kai/				KAI\	KAI/
15	39	N	NS	5250	Λαχις	λαχις	λαχις	Λαχις	Laxij	laxij	laxij	Laxij	Laxij				*LAXIS	*LAXIS
