1	13	N-	----GSF-	13634	ἀληθείας	ἀληθειας	αληθειας	ἀλήθεια	a)lhqei/aj	a)lhqeiaj	alhqeiaj	a)lh/qeia			,
1	13	RA	----ASN-	10	τὸ	το	το	ὁ	to\	to	to	o(			
1	13	N-	----ASN-	17666	εὐαγγέλιον	εὐαγγελιον	ευαγγελιον	εὐαγγέλιον	eu)agge/lion	eu)aggelion	euaggelion	eu)agge/lion			
1	13	RA	----GSF-	10	τῆς	της	της	ὁ	th~j	thj	thj	o(			
1	13	N-	----GSF-	13634	σωτηρίας	σωτηριας	σωτηριας	σωτηρία	swthri/aj	swthriaj	swthriaj	swthri/a			
1	13	RP	----GP--	13	ὑμῶν	ὑμων	υμων	σύ	u(mw~n	u(mwn	umwn	su/			,
1	13	P-	--------	7	ἐν	ἐν	εν	ἐν	e)n	e)n	en	e)n			
1	13	RR	----DSM-	14	ᾧ	ὡ	ω	ὅς	w~(|	w(	w	o/(j			
1	13	D-	--------	8	καὶ	και	και	καί	kai\	kai	kai	kai/			
1	13	V-	-AAPNPM-	830401	πιστεύσαντες	πιστευσαντες	πιστευσαντες	πιστεύω	pisteu/santej	pisteusantej	pisteusantej	pisteu/w			
1	13	V-	2API-P--	2935425	ἐσφραγίσθητε	ἐσφραγισθητε	εσφραγισθητε	σφραγίζω	e)sfragi/sqhte	e)sfragisqhte	esfragisqhte	sfragi/zw			
1	13	RA	----DSN-	10	τῷ	τω	τω	ὁ	tw~|	tw	tw	o(			
1	13	N-	----DSN-	17794	πνεύματι	πνευματι	πνευματι	πνεῦμα	pneu/mati	pneumati	pneumati	pneu~ma			
1	13	RA	----GSF-	10	τῆς	της	της	ὁ	th~j	thj	thj	o(			
1	13	N-	----GSF-	13634	ἐπαγγελίας	ἐπαγγελιας	επαγγελιας	ἐπαγγελία	e)paggeli/aj	e)paggeliaj	epaggeliaj	e)paggeli/a			
1	13	RA	----DSN-	10	τῷ	τω	τω	ὁ	tw~|	tw	tw	o(			
1	13	A-	----DSN-	17795	ἁγίῳ	ἁγιω	αγιω	ἅγιος	a(gi/w|	a(giw	agiw	a/(gioj			,
1	14	RR	----NSN-	14	ὅ	ὁ	ο	ὅς	o/(	o(	o	o/(j			
1	14	V-	3PAI-S--	631937	ἐστιν	ἐστιν	εστιν	εἰμί	e)stin	e)stin	estin	ei)mi/			
1	14	N-	----NSM-	9346	ἀρραβὼν	ἀρραβων	αρραβων	ἀρραβών	a)rrabw\n	a)rrabwn	arrabwn	a)rrabw/n			
1	14	RA	----GSF-	10	τῆς	της	της	ὁ	th~j	thj	thj	o(			
1	14	N-	----GSF-	13634	κληρονομίας	κληρονομιας	κληρονομιας	κληρονομία	klhronomi/aj	klhronomiaj	klhronomiaj	klhronomi/a			
1	14	RP	----GP--	13	ἡμῶν	ἡμων	ημων	ἐγώ	h(mw~n	h(mwn	hmwn	e)gw/			,
1	14	P-	--------	7	εἰς	εἰς	εις	εἰς	ei)j	ei)j	eij	ei)j			
1	14	N-	----ASF-	13570	ἀπολύτρωσιν	ἀπολυτρωσιν	απολυτρωσιν	ἀπολύτρωσις	a)polu/trwsin	a)polutrwsin	apolutrwsin	a)polu/trwsij			
1	14	RA	----GSF-	10	τῆς	της	της	ὁ	th~j	thj	thj	o(			
1	14	N-	----GSF-	13634	περιποιήσεως	περιποιησεως	περιποιησεως	περιποίησις	peripoih/sewj	peripoihsewj	peripoihsewj	peripoi/hsij			,
1	14	P-	--------	7	εἰς	εἰς	εις	εἰς	ei)j	ei)j	eij	ei)j			
1	14	N-	----ASM-	9474	ἔπαινον	ἐπαινον	επαινον	ἔπαινος	e/)painon	e)painon	epainon	e/)painoj			
1	14	RA	----GSF-	10	τῆς	της	της	ὁ	th~j	thj	thj	o(			
1	14	N-	----GSF-	13634	δόξης	δοξης	δοξης	δόξα	do/chj	dochj	dochj	do/ca			
1	14	RP	----GSM-	13	αὐτοῦ	αὐτου	αυτου	αὐτός	au)tou~	au)tou	autou	au)to/j			.
1	15	P-	--------	7	Διὰ	δια	δια	διά	Dia\	dia	dia	dia/			
1	15	RD	----ASN-	11	τοῦτο	τουτο	τουτο	οὗτος	tou~to	touto	touto	ou~(toj			
1	15	RP	----NS--	13	κἀγώ	κἀγω	καγω	κἀγώ	ka)gw/	ka)gw	kagw	ka)gw/			,
